直观	198
吸附	198
而后	198
拍摄	198
学员	198
携带	198
深夜	198
爱因斯坦	198
出卖	198
洪	198
调和	198
神态	198
唔	198
国家机关	198
嘿	198
有意义	198
作法	198
过度	198
落下	197
题目	197
百万	197
体操	197
男性	197
公认	197
长期以来	197
跳跃	197
炉	197
剥夺	197
农场	197
清除	197
合并	197
巧妙	197
形而上学	197
溶于	197
盏	197
行人	197
灾难	197
教堂	197
笑话	197
抵	196
四肢	196
睡眠	196
竭力	196
阶级社会	196
扮演	196
击	196
上山	196
所属	196
四百	196
一月	196
是非	196
从不	196
矿物	196
幼儿	196
鉴别	196
尸体	196
晶	196
工商	196
手臂	196
半岛	196
逐	196
炎	196
人民政府	196
修正主义	196
观看	196
综合性	196
无不	196
统一战线	196
转到	196
悲哀	195
物理学家	195
前线	195
讲过	195
天真	195
订	195
拜	195
命名	195
头顶	195
康德	195
发起	195
社会实践	195
愁	195
发展中国家	195
赛	195
侵略者	195
麻	195
准则	195
微弱	195
后方	194
召集	194
支部	194
正义	194
河水	194
梁	194
全家	194
上班	194
引入	194
声明	194
陌生	194
相差	194
乡下	194
扬	194
稳定性	194
流动资金	194
小姑娘	194
销	194
山脉	194
抽出	194
大婶	194
叔	194
带到	194
触	194
上前	194
开门	194
结成	194
判决	194
纲领	194
谈起	194
堵	193
短短	193
系列	193
失调	193
暴力	193
滋味	193
水源	193
痛快	193
辩证唯物主义	193
重工业	193
交代	193
傻	193
锁	193
很久	193
财力	193
合格	193
旋律	193
增添	193
电脑	193
拆	193
帐	193
绝大部分	193
拔	193
鼻	193
鸭	193
日夜	192
画出	192
边界	192
铀	192
百年	192
谋	192
操	192
大叔	192
生产能力	192
闪烁	192
绿化	192
湖北	192
上课	192
裂	192
周年	192
柳	192
省委	192
难题	192
箱	192
槽	192
易于	192
风暴	191
成效	191
耶稣	191
亲戚	191
不下	191
砸	191
富于	191
决定性	191
优越	191
发热	191
力求	191
这边	191
忽	191
跑去	191
轻易	191
一度	191
两岸	190
剩余价值	190
腐朽	190
厅	190
不料	190
反过来	190
历来	190
场上	190
暗示	190
册	190
一般人	190
两旁	190
炸	190
神气	190
海岸	190
正要	190
跑来	190
侧面	190
直角	190
一端	190
化学反应	189
传授	189
同期	189
俗	189
朋友们	189
以内	189
长沙	189
说成	189
算了	189
江苏	189
清理	189
无情	189
待遇	189
鹿	189
线索	189
港	189
魏	189
征	189
火柴	189
本质上	189
手工	189
外汇	189
电动	189
收音机	189
第二次世界大战	189
出土	189
指向	189
低级	189
捏	189
豆腐	189
清代	189
设有	189
一开始	189
通信	188
渐	188
打电话	188
会见	188
现状	188
对手	188
录	188
会场	188
物品	188
弯曲	188
放射	188
受伤	188
不好意思	188
手枪	188
热能	188
大妈	188
罢工	187
往前	187
与其	187
启示	187
必将	187
全年	187
马列主义	187
生命力	187
原谅	187
姿势	187
转入	187
红旗	187
娃娃	187
蝴蝶	187
告别	187
自信	187
掩盖	187
高峰	187
高等	187
历代	187
强弱	187
难于	187
孔子	187
仪	187
叶片	187
利息	186
优质	186
雕塑	186
缓	186
独立性	186
田野	186
私	186
藻类	186
习性	186
旺盛	186
蚕	186
半殖民地	186
宝	186
锅	186
老人家	186
军民	186
现行	186
总量	186
市民	186
开办	186
宣扬	186
颗粒	185
搜集	185
三角	185
施行	185
点燃	185
海区	185
姐妹	185
好些	185
几分	185
好坏	185
对人	185
标本	185
驴	185
讲述	185
资本主义制度	185
嫁	185
来讲	185
败	185
钢琴	185
预先	185
车上	185
护	185
肠	185
煮	185
二十二	184
肌	184
非法	184
不可避免	184
随机	184
持久	184
落到	184
联盟	184
确是	184
堂	184
尿	184
激情	184
有所不同	184
抓好	184
园	184
意图	184
剩余	184
中共	184
闪电	184
序	184
摄影	184
耕	183
微小	183
碰上	183
变更	183
生产合作社	183
翻身	183
胶	183
摆动	183
对抗	183
老实	183
咽	183
狩猎	183
炼	183
一跳	183
罪犯	183
完备	183
江西	183
季	183
纽约	183
振荡	183
养殖	183
递	183
军区	183
为首	183
林业	183
文物	183
揭开	183
湿润	183
集体农庄	182
人事	182
得知	182
解放区	182
变形	182
游击队	182
不要紧	182
挖掘	182
全民	182
遗留	182
挑选	182
帽	182
汪	182
后边	182
要紧	182
采集	182
确保	182
限	182
哲学家	182
灭亡	182
口腔	182
歪曲	182
放入	182
不觉	182
山谷	182
眼下	181
借助	181
轮廓	181
途中	181
丑	181
县长	181
一派	181
或许	181
往后	181
新建	181
突变	181
咧	181
远方	181
话语	181
环流	181
叠	181
甩	181
大笑	181
同年	181
嫂子	181
超额	181
残余	181
公正	181
期限	181
羽毛	181
突	180
果树	180
来得	180
外形	180
下令	180
厚度	180
诉讼	180
越过	180
表皮	180
历史唯物主义	180
凑	180
捆	180
股票	180
木板	180
意境	180
楼上	180
杂质	180
剧	180
词语	180
北京市	180
大嫂	180
代表团	180
帐篷	180
处境	180
雷	180
散文	180
地表	180
听取	180
前夕	179
镁	179
船长	179
大街	179
匀	179
农作物	179
歌颂	179
念头	179
化石	179
转过	179
九十	179
邪	179
坦克	179
免	179
速	179
景	179
江青	179
水泥	179
折射	178
大类	178
海拔	178
西洋	178
神色	178
农药	178
好奇	178
跪	178
完毕	178
古希腊	178
风气	178
被子	178
倾	178
他家	178
大师	178
抵制	178
正面	178
误	178
说服	178
沪	178
排长	178
明代	178
作曲家	178
物质文明	178
奏	178
延伸	178
前景	178
细细	178
下层	178
上涨	178
弥补	178
窄	177
委屈	177
节省	177
纳入	177
赶来	177
抛	177
迫害	177
开设	177
赞扬	177
钙	177
朝着	177
耗费	177
信贷	177
臂	177
天文学	177
内涵	177
祝贺	177
食用	177
为着	177
好人	177
颤抖	177
何必	176
慌	176
英文	176
解放前	176
饱	176
苦难	176
当天	176
俄罗斯	176
认定	176
大树	176
雕刻	176
河边	176
专业化	176
拉住	176
羡慕	176
愈来愈	176
趋于	176
阿拉伯	176
不致	176
犹豫	176
平日	176
年初	176
总产值	176
房门	176
不尽	176
心思	176
冠	176
警惕	176
有必要	176
无非	175
要知道	175
超出	175
起点	175
化工	175
大众	175
粪	175
确认	175
难受	175
挥	175
差距	175
依旧	175
绳子	175
高涨	175
被告人	175
平方公里	175
上学	175
焦	175
庄	175
闯	175
兽	175
法子	175
桂	175
春季	175
或者是	175
自然资源	175
战国	175
升起	175
纯洁	175
传出	175
认识论	175
广义	175
捕捉	175
扁	174
柔软	174
改编	174
飘	174
望去	174
化肥	174
延续	174
灯泡	174
高声	174
女工	174
展现	174
干预	174
获取	174
物力	174
油画	174
鼓吹	174
一刻	174
赶忙	174
狭窄	174
人均	174
孢子	174
比起	173
一连	173
来回	173
导	173
容器	173
月光	173
方法论	173
常数	173
卡	173
有钱	173
铅	173
激光	173
震	173
眉头	173
箱子	173
养料	173
钟头	173
成份	173
答道	173
收益	173
伏特	173
穷人	173
叹息	173
惯性	173
闲	173
无声	173
开创	173
同类	173
热心	173
庆祝	173
叫声	172
拼命	172
从未	172
大军	172
生出	172
监视	172
眉	172
任命	172
猛地	172
刊物	172
派出	172
为人	172
处分	172
角落	172
倘若	172
辨别	172
工地	172
重重	172
沾	172
比喻	172
野兽	172
潮流	172
列入	172
一丝	172
爱护	172
贵州	172
清洁	172
振兴	172
黑人	171
二千	171
游击	171
本性	171
度过	171
便利	171
坑	171
牲口	171
守恒	171
皮鞋	171
氧化物	171
光照	171
一块儿	171
协定	171
代表大会	171
文人	171
许可	171
推出	171
中学生	171
晃	171
大西洋	171
极力	171
沈	171
半导体	171
索	171
年度	171
顾问	171
弱点	171
贫农	171
扭	171
制品	171
收支	171
裹	170
退出	170
没什么	170
织	170
求得	170
改组	170
心理学家	170
招待	170
游行	170
青岛	170
关注	170
出血	170
发给	170
救国	170
怀念	170
四个现代化	170
不妨	170
一说	170
当成	170
功课	170
公平	170
柴	170
大片	170
发作	170
亲眼	170
完美	170
怨	170
下雨	169
想像	169
急剧	169
役	169
相近	169
协商	169
另有	169
钩	169
淘汰	169
小学生	169
四处	169
民族资产阶级	169
视野	169
识别	169
会儿	169
普遍性	169
为啥	169
呼唤	169
评	169
李宗仁	169
规矩	169
好转	169
拣	169
关节	169
表述	169
参谋长	169
疲倦	168
屋顶	168
栽	168
白云	168
简化	168
士	168
颈	168
各处	168
带上	168
玉	168
巨	168
养分	168
炒	168
不论是	168
酸性	168
悬	168
旗帜	168
失误	168
外贸	168
惹	168
情境	168
一贯	168
国会	168
脱落	168
痰	167
冰川	167
图书馆	167
过大	167
加紧	167
展示	167
朝廷	167
集体经济	167
避	167
星星	167
熊	167
快要	167
刻苦	167
许许多多	167
旅馆	167
摩	167
职权	167
气息	167
西安	167
桶	167
朦胧	167
辛勤	167
欠	167
耳边	167
技术员	167
吩咐	167
贫下中农	167
答复	167
进门	167
断定	167
降水量	167
面部	167
周期性	166
求出	166
列车	166
向往	166
质子	166
周转	166
悠久	166
戴上	166
试制	166
全球	166
睁	166
岛上	166
趣味	166
湿度	166
利害	166
涨	166
有意识	166
本地	166
恶劣	166
东京	166
池塘	166
歪	166
解剖	166
所致	166
中断	166
加重	166
娶	166
尽力	165
书本	165
识字	165
谈论	165
温柔	165
满族	165
那年	165
深远	165
花朵	165
舞剧	165
采购	165
弹簧	165
储蓄	165
拳	165
响应	165
亡	165
居于	165
本事	165
现存	165
广场	165
下游	165
俄	164
淡淡	164
边境	164
开关	164
护士	164
沈阳	164
急需	164
不干	164
合金	164
宣告	164
香烟	164
胚	164
予	164
神奇	164
弄清	164
吃完	164
长久	164
预定	164
长达	164
其一	164
盼望	164
扩大再生产	164
弓	164
代表性	164
粗糙	164
肿	164
少爷	164
马克思主义哲学	164
折磨	164
慢性	164
无线电	164
民国	164
深沉	164
男孩	164
关联	164
涌现	164
促	164
源泉	164
形象思维	163
种种	163
表象	163
浸	163
参	163
塔	163
林木	163
性别	163
统统	163
财	163
迈	163
形容	163
带头	163
标题	163
土匪	163
瓜	163
背上	163
生活资料	163
核算	163
照着	163
主人公	163
垫	163
澳大利亚	163
汪精卫	163
虽说	163
农田	163
瓦	163
话剧	163
袁	162
绝望	162
街头	162
讽刺	162
毁灭	162
赢得	162
不等	162
汗水	162
课堂	162
可谓	162
喝酒	162
定量	162
相交	162
苏州	162
降落	162
干吗	162
昨晚	162
片刻	162
叫作	162
病情	162
独占	162
草案	161
咋	161
雷达	161
光彩	161
遗憾	161
加拿大	161
作斗争	161
老年	161
助	161
分量	161
风雨	161
耍	161
开采	161
地下水	161
剑	161
火星	161
分割	161
事变	161
援助	161
回过头	161
穗	161
译	161
受过	161
低下	161
美洲	161
集会	161
丙	161
雪白	160
成都	160
语气	160
太空	160
一共	160
队里	160
大风	160
水流	160
同事	160
称呼	160
温和	160
体重	160
停顿	160
安培	160
珠	160
深厚	160
舍	160
变量	160
闪光	160
放射性	160
沸腾	160
日报	160
由得	160
春苗	160
动词	160
并存	160
急性	160
搞活	159
神学	159
鲜血	159
肉体	159
药品	159
就算	159
基于	159
施肥	159
圆心	159
响声	159
主管	159
沉着	159
恐怖	159
积压	159
被告	159
训	159
教育事业	159
指令	159
出发点	159
中旬	159
捕	159
畸形	159
指责	159
停住	159
甚么	159
借口	159
掌声	159
盆地	159
麦	159
做为	159
氨	159
刷	159
忠实	158
上游	158
担子	158
壮大	158
轻视	158
眉毛	158
鲜花	158
架子	158
枝条	158
穴	158
坚硬	158
尝试	158
家务	158
艰巨	158
歌舞	158
凶	158
海南	158
捞	158
导弹	158
惟	158
生产工具	158
预算	158
照样	158
动植物	158
两千	158
惯	158
自转	158
配置	157
运转	157
挣	157
两极	157
前人	157
新生	157
打下	157
言论	157
贼	157
脚步声	157
妙	157
社会性	157
骨头	157
南极	157
公公	157
自治	157
起身	157
人脑	157
奶	157
外在	157
处长	157
劳	157
寄托	157
赤	157
院里	157
程	157
埋怨	157
宋代	157
可得	157
心事	156
听众	156
港口	156
逝世	156
微粒	156
赋	156
献身	156
莫斯科	156
山头	156
爱国主义	156
侵蚀	156
家畜	156
地域	156
新陈代谢	156
伪军	156
客观上	156
难怪	156
饵料	156
有事	156
大豆	155
野外	155
硝酸	155
情趣	155
闭上	155
喇叭	155
呼	155
行李	155
使用价值	155
行列	155
势必	155
艰苦奋斗	155
叫道	155
报复	155
充	155
木头	155
中子	155
客厅	155
灿烂	155
弃	155
智	155
牲畜	155
瞎	155
跳下	155
试图	155
千方百计	155
反馈	155
流露	155
副业	155
流入	155
空军	155
地中海	155
辉煌	155
邻	155
同行	155
要不是	155
紧接着	154
进屋	154
一伙	154
造林	154
舒适	154
表扬	154
足球	154
次要	154
借助于	154
大厅	154
边疆	154
骗	154
平民	154
邓	154
尤为	154
搬到	154
病理	154
自有	154
径	154
相连	154
师生	154
俘虏	154
蟹	154
中国队	154
孤独	154
老乡	154
当着	153
养鱼	153
首要	153
没收	153
千克	153
地板	153
音节	153
放开	153
寡妇	153
下达	153
不小	153
追逐	153
渔业	153
并用	153
奇特	153
作用于	153
氯	153
太阳系	153
缠	153
醒来	153
密集	153
腹部	153
发音	153
处罚	153
同胞	153
伊斯兰教	153
留给	152
行驶	152
拾	152
藻	152
勾结	152
唇	152
工场	152
贮存	152
天然气	152
骆驼	152
屠杀	152
研究生	152
晋	152
竟是	152
腐蚀	152
植株	152
新式	152
客观世界	152
备	152
桥梁	152
老头子	152
容纳	152
外语	152
日前	151
凝聚	151
激励	151
机场	151
树干	151
摇摇头	151
贮藏	151
永恒	151
安徽	151
下落	151
秦始皇	151
心目中	151
苍白	151
行走	151
诚恳	151
谢	151
灰尘	151
拿到	151
蜘蛛	151
大炮	151
惊异	151
法定	151
经济规律	151
雪花	150
闷	150
天鹅	150
听觉	150
纸上	150
大楼	150
换上	150
荒	150
农户	150
回归	150
上方	150
高速	150
司令部	150
女孩	150
判处	150
中世纪	150
隐	150
兜	150
潜在	150
范	150
电磁波	150
欧美	150
回顾	150
基督	150
盗窃	150
神经系统	150
礼貌	150
话题	150
国营企业	150
络	150
原始社会	150
推测	150
农村经济	150
起码	150
苦恼	150
以北	150
纹	150
客气	149
职	149
前期	149
匀速	149
唯	149
山水	149
称作	149
治安	149
悲惨	149
跳动	149
经济危机	149
闭合	149
亲热	149
流氓	149
钥匙	149
事后	149
评为	149
开水	149
稿	149
凭借	149
霜	149
灶	149
技艺	149
水温	149
猜	149
线条	149
地步	149
安置	149
一般来说	149
洒	149
包装	149
党组织	149
赚	149
炮弹	149
营长	149
鸣	149
一路上	149
小事	149
致病	149
盈利	148
田地	148
无形	148
一大批	148
墓	148
圣	148
价钱	148
压抑	148
四海	148
杜	148
可笑	148
新时期	148
司	148
摧毁	148
市区	148
稻	148
归结	148
成年	148
汉子	148
山下	148
电器	148
团员	148
逃避	148
验证	148
煤矿	148
火山	148
榜样	148
散步	148
南下	148
胎	148
海域	148
本章	148
生育	148
图上	148
撤销	148
摸索	148
依附	148
推荐	148
磁力	147
地租	147
给以	147
现阶段	147
秧	147
座位	147
籍	147
构	147
交织	147
原先	147
将近	147
幼苗	147
大庆	147
蚯蚓	147
探	147
粘膜	147
墨	147
征收	147
倾斜	147
童年	147
充当	147
阔	147
向来	147
列为	147
开阔	147
毛巾	147
撑	147
烦恼	147
前边	147
照相机	147
大幅度	147
好久	146
其间	146
深情	146
私有	146
访	146
田里	146
差点	146
优先	146
误差	146
不当	146
盼	146
个体经济	146
不惜	146
后悔	146
储备	146
产地	146
空虚	146
前去	146
严峻	146
技术革命	146
愣	146
调拨	146
相通	146
慎重	146
腐败	146
动能	146
浮游	146
幽默	146
散发	146
档案	146
外表	146
柔和	146
相邻	146
单调	146
术语	146
儒家	146
毁	146
演讲	146
隐藏	146
库	146
计划经济	146
不堪	146
野蛮	146
误解	146
冶金	146
破裂	145
锦标赛	145
快活	145
增进	145
还给	145
箭	145
敬	145
展出	145
病变	145
农副产品	145
鸦片	145
卧	145
伤员	145
同等	145
监狱	145
拦住	145
零件	145
四面	145
筑	145
浪花	145
五千	145
自称	145
测验	145
食堂	145
搁	145
称号	145
有意思	145
示威	145
月初	145
侵占	145
最新	145
思路	145
来临	145
钻研	145
长城	145
赞美	145
样品	145
涌	145
牢固	145
隐蔽	145
自主权	145
钉	145
挫折	145
出国	145
定向	145
党性	144
崩溃	144
家人	144
撤	144
联络	144
五四	144
炕	144
真诚	144
达成	144
不定	144
照例	144
麻醉	144
福	144
教育学	144
二十六	144
律师	144
资	144
莫名其妙	144
期待	144
跌	144
手势	144
以南	144
二十七	144
好象是	144
每逢	144
刑事	144
太阳光	144
漏	144
词典	144
人民民主专政	144
活性	144
印刷	144
育种	144
修辞	144
移植	144
承	144
化学性质	144
掏	143
纳	143
遇见	143
体质	143
楼房	143
信用	143
短暂	143
嘿嘿	143
南斯拉夫	143
无可奈何	143
接连	143
新颖	143
西夏	143
稍稍	143
装有	143
大雨	143
反帝	143
菊花	143
参谋	143
遮	143
身心	143
俱	143
别说	143
好比	143
恶化	143
声响	143
人影	143
越是	143
紫色	143
光芒	143
大队长	142
温带	142
总会	142
竖	142
艺	142
应该说	142
瞒	142
液态	142
握手	142
新娘	142
杏仙	142
帝	142
亲爱的	142
外资	142
氨基酸	142
再生	142
泛	142
抱住	142
火光	142
老伴	142
责任感	142
结局	142
厌恶	142
军舰	142
激	142
假使	142
蓬勃	142
海湾	142
脾	142
大体上	142
改正	142
达尔文	141
贺龙	141
辨	141
席	141
手表	141
衰老	141
礼物	141
大半	141
用作	141
流出	141
据统计	141
小朋友	141
淀粉	141
力图	141
细小	141
局限性	141
水量	141
作用力	141
雄伟	141
去世	141
鄂温克	141
姓名	141
首领	141
稍微	141
玩具	141
飞船	141
咨询	141
星期天	141
曹	141
程式	141
自然环境	141
花色	141
心上	141
邮票	141
日趋	141
舍不得	141
拿去	140
勤	140
宗旨	140
末期	140
提议	140
二十八	140
喉咙	140
时节	140
心血	140
冲破	140
熬	140
窗子	140
伤口	140
时空	140
物化	140
当即	140
搏斗	140
活儿	140
兔子	140
不就	140
分歧	140
滞	140
购	140
支撑	140
赔偿	140
嘱咐	140
视线	140
中原	140
瑞士	140
耗	140
落叶	139
怒	139
溶剂	139
精密	139
困	139
怎么说	139
样式	139
细胞质	139
选出	139
鸽子	139
局势	139
相对论	139
抄	139
轻重	139
老大	139
常识	139
再见	139
吾	139
鲜艳	139
水银	139
子孙	139
好吃	139
咦	139
检	139
路程	139
人民币	139
川	139
下旬	139
购买力	139
刘少奇	139
睁开	139
化为	139
柬埔寨	139
了不起	139
边区	139
湖泊	139
卵巢	139
为难	139
想象力	139
除非	139
坚实	139
驱逐	139
蒸气	139
连结	139
四项基本原则	139
炕上	138
手掌	138
永久	138
串联	138
速率	138
父子	138
加大	138
专用	138
峰	138
刻划	138
感慨	138
警告	138
陷	138
裤子	138
司令员	138
推销	138
移到	138
歼灭	138
秋季	138
公顷	138
黑夜	138
喜剧	138
橡胶	138
疑问	138
氯气	138
停下来	138
左边	138
加剧	138
体裁	138
动力学	138
支书	138
思想政治教育	138
石块	138
追究	138
现金	138
风光	137
日期	137
友	137
站住	137
秘书长	137
封锁	137
山顶	137
瞬间	137
发电机	137
中医	137
扭转	137
语文	137
卫	137
平凡	137
洁白	137
看去	137
修正	137
仇恨	137
开头	137
预言	137
潜	137
下班	137
复辟	137
有价值	137
侮辱	137
一体	137
行军	137
市政府	137
债	137
钾	137
电台	137
畜牧业	136
开幕	136
十月革命	136
兴建	136
小时候	136
树种	136
传染病	136
张学良	136
宗	136
判定	136
法人	136
走廊	136
花粉	136
身影	136
图中	136
通道	136
码	136
弥漫	136
镇上	136
中性	136
嗨	136
果断	136
良心	136
原生	136
路子	136
有毒	136
万分	136
光亮	136
齿	136
常规	136
这样一来	136
口语	136
服务员	136
一经	136
置于	136
陷于	136
顶点	136
美妙	136
预期	136
腺	136
何以	136
入党	136
上边	136
不知不觉	135
情操	135
互助组	135
思想家	135
主要矛盾	135
受精	135
此地	135
不注意	135
推论	135
上衣	135
吐出	135
版	135
轻声	135
方才	135
乐队	135
表层	135
制取	135
杀害	135
面目	135
区长	135
石灰	135
砂	135
闪闪	135
有如	135
奥运会	135
退化	135
细心	135
发动机	135
中叶	135
借款	135
子弟	135
光绪	135
西瓜	135
人身	135
猎	135
罪行	135
扰乱	134
潘	134
必有	134
进城	134
当做	134
后世	134
朴素	134
洞里	134
奇异	134
淡水	134
胸脯	134
卖给	134
线路	134
险	134
承受	134
第六	134
松树	134
揉	134
入手	134
坐标	134
宫廷	134
大衣	134
花费	134
容	134
同伴	134
右边	134
魂	134
人民公社	134
赞叹	134
嫩	134
息	134
顺手	134
冲出	134
网络	134
一九七九	133
诱导	133
优	133
景物	133
点着	133
怎	133
精子	133
惊醒	133
拚命	133
投产	133
妇	133
爸	133
共鸣	133
奴隶社会	133
肿瘤	133
测出	133
消毒	133
国际法	133
自在	133
医	133
替代	133
基建	133
汉奸	133
鲜	133
旋	133
返	133
自力更生	133
掩护	133
童话	133
屈服	133
幻觉	133
医药	133
拥挤	133
社长	133
砌	133
对话	132
包袱	132
责任制	132
武力	132
武	132
幼年	132
楞	132
哄	132
车辆	132
笼罩	132
敌对	132
弟	132
都市	132
写下	132
高产	132
论点	132
不已	132
报名	132
关闭	132
永	132
通红	132
琢磨	132
波斯	132
宏伟	132
生前	132
化学家	132
绘	132
捕鱼	132
小儿	132
醉	132
挡住	132
阴影	132
统一性	132
绣	132
解开	132
图纸	132
筷子	132
固执	132
囊	132
窜	132
终身	132
牌子	132
户口	132
种族	131
下颌	131
迫	131
抖	131
汁	131
脱下	131
终年	131
狂	131
适合于	131
权益	131
演绎	131
下部	131
政	131
水手	131
弧	131
显现	131
翼	131
种群	131
晚期	131
毅然	131
不问	131
救济	131
健壮	131
党政	131
放进	131
选拔	131
老先生	131
澳门	131
匈牙利	131
长处	131
插入	131
来源于	131
少伟	131
看清	131
小路	131
岛屿	131
蔡	131
忍	131
粉末	131
冒险	131
引用	131
复杂性	131
远离	131
乐观	131
教义	131
凝	131
照明	131
汉代	131
上部	130
当场	130
举动	130
拉到	130
锤	130
身躯	130
正规	130
吸引力	130
逃走	130
早日	130
领导班子	130
流血	130
妥协	130
作过	130
剧场	130
唤起	130
罕见	130
压制	130
冰雪	130
换句话说	130
偶尔	130
侵	130
自言自语	130
确有	130
电能	130
宁静	130
不只是	130
差价	130
科学院	130
二十九	130
小声	130
账	130
县里	130
解散	130
狭义	130
时而	130
糟	130
耕作	130
家具	130
写字	130
遥感	130
新旧	130
对外开放	130
挡	130
看望	130
唤	130
不容	130
学堂	130
爬到	130
真空	130
无机	130
口里	130
课本	130
感受到	130
中小学	130
先天	130
未曾	130
金刚石	129
分辨	129
灵敏	129
边上	129
切断	129
敏锐	129
抚摸	129
弟子	129
长安	129
轻微	129
凝视	129
免疫	129
蛋白	129
入侵	129
介质	129
战时	129
全村	129
妇人	129
专题	129
面包	129
据点	129
四化建设	129
脊	129
姊妹	129
有影响	129
精细	129
葫芦	129
波浪	129
演唱	129
肝脏	129
水珠	129
花钱	129
生有	129
偏见	129
光景	129
科学性	129
想出	129
啃	129
船头	129
好听	129
章程	129
迷人	129
音乐家	129
妹	129
坏人	129
宴会	129
大叫	128
扫荡	128
驾驶	128
派遣	128
大战	128
可就	128
归来	128
调到	128
嵌	128
一线	128
忧郁	128
罚	128
长出	128
婶	128
发展史	128
人民日报	128
肚皮	128
拧	128
进军	128
为何	128
呼吁	128
怀抱	128
自动化	128
识	128
八百	128
报告文学	128
威信	128
高等学校	128
成正比	128
指明	128
百分	128
旱	128
选定	128
失掉	128
半夜	128
听话	128
开垦	128
不光	128
兄	128
沙滩	128
解脱	128
酋长	128
味儿	128
外力	127
顾虑	127
不耐烦	127
不全	127
自豪	127
大纲	127
馒头	127
预计	127
掠过	127
问世	127
伸长	127
书写	127
信徒	127
农具	127
金牌	127
公主	127
蚊子	127
气愤	127
蹦	127
忠诚	127
献	127
数学家	127
里头	127
宝贝	127
亚	127
犹	127
普通话	127
次序	127
单个	127
立方米	127
习	127
山路	127
道教	127
电视剧	127
特地	127
做饭	127
陕西	127
泉	127
个体户	127
光滑	127
特意	127
喊声	127
吾人	127
贯穿	127
谜	127
冷冷	127
祖宗	127
组织上	127
羊毛	126
繁	126
议员	126
联结	126
蜡烛	126
国际上	126
导管	126
公安机关	126
闺女	126
年头	126
事例	126
效	126
全心全意	126
一早	126
文革	126
性情	126
其二	126
暗中	126
排水	126
踏上	126
净化	126
伞	126
当兵	126
自卫	126
一家人	126
值班	126
乾隆	126
离去	126
职员	126
急于	126
关上	126
粤	126
下乡	126
经济核算	126
电离	126
未经	126
口头	126
双眼	126
孙悟空	126
致富	126
颇为	126
握住	126
楚	126
唯有	126
无从	126
枪声	126
况且	125
水滴	125
流向	125
宽阔	125
法庭	125
脓	125
抗议	125
锡	125
倾听	125
连同	125
国土	125
经营者	125
缕	125
仁	125
生态系统	125
专业户	125
俗称	125
不理	125
手脚	125
佩服	125
豆	125
造就	125
飞来	125
声调	125
辨认	125
蕴藏	125
巴西	125
小船	125
厂房	125
等候	125
渡	125
贫	125
花生	125
美化	125
暂	125
只顾	125
南海	125
梨	125
氢氧化钠	124
间隔	124
益	124
资产	124
一侧	124
余地	124
谨慎	124
胡耀邦	124
深受	124
赖	124
散射	124
烈士	124
不合	124
稀少	124
枕头	124
舱	124
再三	124
射出	124
立体	124
过后	124
金明	124
植	124
胎儿	124
塘	124
疙瘩	124
赐	124
下边	124
显露	124
久久	124
在场	124
反封建	124
赏	124
婚姻法	124
通用	124
西德	124
勇于	124
拥	124
胀	124
新人	124
交错	124
锌	124
十一月	124
杜威	124
毒性	124
悬挂	124
空白	124
现出	124
端正	124
不平	124
飞翔	124
对准	124
郊区	124
威力	124
大国	124
震惊	123
咸	123
透露	123
觉察	123
平坦	123
统	123
快去	123
辩护	123
勘探	123
扒	123
标语	123
后天	123
壁上	123
狭	123
灵活性	123
文艺复兴	123
星际	123
喷出	123
不解	123
暴动	123
荧光屏	123
浇	123
野生	123
坚固	123
安心	123
友人	123
客观性	123
做梦	123
协同	123
休眠	123
邻近	123
照相	123
散布	123
党委书记	123
十二月	123
上次	123
解答	123
所能	123
抓起	123
主编	123
长官	123
先前	122
胸部	122
焦点	122
漆	122
厌	122
中枢	122
惊喜	122
忍耐	122
摇晃	122
心底	122
不正之风	122
辽阔	122
桂林	122
呆呆	122
东欧	122
簇	122
勿	122
毒素	122
瘤	122
民主主义	122
多久	122
素材	122
法学	122
眼晴	122
报纸上	122
胚胎	122
遗	122
世代	122
飞快	122
隔离	122
甲烷	122
多层次	122
高等教育	122
天生	122
宽大	122
中美	122
胡适	122
话筒	122
特殊性	122
困境	122
华侨	122
编写	122
图书	122
究	122
辈	122
计划生育	121
轮流	121
买来	121
旺	121
征求	121
封建制度	121
忙碌	121
畲族	121
奔跑	121
兰	121
逐年	121
质变	121
欧姆	121
智能	121
村长	121
苯	121
法官	121
自主	121
确	121
精度	121
勤劳	121
公安	121
眼神	121
严寒	121
别看	121
何处	121
奉献	121
暴雨	121
孵化	121
车厢	121
所有者	121
多样化	121
莲子	121
押	121
新奇	121
下级	121
半封建	121
留学	121
光源	121
冶炼	121
洗澡	121
无意	121
耽误	121
经受	121
大厦	121
电池	121
大大小小	121
一心	121
摧残	121
日记	121
实例	121
轰	121
生理学	121
误会	121
不快	121
陈旧	121
颌	121
对外贸易	121
敏捷	121
粘液	120
疑惑	120
牢	120
一动	120
无知	120
原则上	120
鲫鱼	120
债务	120
呼喊	120
恒	120
搬家	120
动量	120
补贴	120
田间	120
只用	120
铅笔	120
至此	120
太阳能	120
炉子	120
吃力	120
鞭子	120
谈不上	120
太平	120
被捕	120
大好	120
大跃进	120
入学	120
前头	120
珍珠	120
师范	120
复制	120
时髦	120
星系	120
刻度	120
避开	120
内脏	120
甲板	120
繁多	120
